source,period,model,symbol,direction,opened_at,closed_at,r,pnl,coin_ret,btc_ret,aligned_btc,aligned_coin
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-05-31T08:00:00+00:00,2022-06-01T16:00:00+00:00,-1.0398281203701187,-96.70119856,-0.0518200788314398,-0.051386361203297315,misaligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-05-31T08:00:00+00:00,2022-06-01T16:00:00+00:00,-1.0330541546804481,-96.05047617,-0.058594797532850684,-0.051386361203297315,misaligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-06-01T00:00:00+00:00,2022-06-01T16:00:00+00:00,-1.0444848542746954,-97.29212376,-0.03573225968797178,-0.04764704580729384,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-06-01T12:00:00+00:00,2022-06-01T16:00:00+00:00,-1.0453060931900804,-96.89470003,-0.03178863560263401,-0.020473321607043515,misaligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-06-05T04:00:00+00:00,2022-06-06T00:00:00+00:00,1.9566000773283958,174.3876683,0.09687156970362243,0.05416336374829234,aligned,aligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-06-06T08:00:00+00:00,2022-06-07T00:00:00+00:00,-1.0718993790800273,-97.40540772,-0.05855469956719339,-0.05855469956719339,misaligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-06-09T12:00:00+00:00,2022-06-10T12:00:00+00:00,-1.0560794642241778,-94.93914534,-0.03336827393431163,-0.028191878996654096,misaligned,misaligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-06-21T04:00:00+00:00,2022-06-24T20:00:00+00:00,1.9790808912907054,176.0359549,0.13940217391304355,0.006068300354813205,aligned,aligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-06-21T12:00:00+00:00,2022-06-22T00:00:00+00:00,-1.0188996976931346,-91.12419397,-0.09460196292257361,-0.05049891337368262,misaligned,misaligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-06-22T16:00:00+00:00,2022-06-26T08:00:00+00:00,1.9685389867899565,173.0479182,0.17768129924425136,0.07902912331804002,aligned,aligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2022-06-24T04:00:00+00:00,2022-06-28T20:00:00+00:00,-1.0205112049193978,-91.26803785,-0.059251559251559116,-0.03007216746294783,misaligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-06-24T04:00:00+00:00,2022-06-27T12:00:00+00:00,-1.0356354922374051,-92.61014695,-0.04883896341791927,-0.007207181356021386,misaligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2022-06-25T00:00:00+00:00,2022-06-27T12:00:00+00:00,-1.0267737562204116,-93.51020812,-0.09215922798552467,-0.025527160748821665,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-06-26T00:00:00+00:00,2022-06-27T12:00:00+00:00,-1.0302162960547983,-95.38215742,-0.037064666531522406,-0.030949491177294397,misaligned,misaligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-07-04T16:00:00+00:00,2022-07-11T04:00:00+00:00,-1.0347173773324445,-90.84842238,-0.04175242575713023,0.03073703320809895,aligned,misaligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2022-07-06T16:00:00+00:00,2022-07-07T16:00:00+00:00,1.9351323020455877,169.1480459,0.0796413502109703,0.07279793383347677,aligned,aligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-07-06T16:00:00+00:00,2022-07-07T16:00:00+00:00,1.9674583126779204,171.9474628,0.08199649676557796,0.07279793383347677,aligned,aligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-07-06T20:00:00+00:00,2022-07-11T20:00:00+00:00,-1.0287920509832855,-91.07599262,-0.09873212840571899,-0.029026517693048204,misaligned,misaligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-07-07T08:00:00+00:00,2022-07-07T16:00:00+00:00,1.9379491529119235,173.3129154,0.06323133629768307,0.06323133629768307,aligned,aligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-07-07T20:00:00+00:00,2022-07-08T08:00:00+00:00,-1.042117050442841,-99.00351465,-0.02801626751016717,-0.0014527083294778587,misaligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2022-07-07T20:00:00+00:00,2022-07-08T08:00:00+00:00,-1.0332213173532123,-98.13599294,-0.03833693304535646,-0.0014527083294778587,misaligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-07-07T20:00:00+00:00,2022-07-10T12:00:00+00:00,-1.0533674557233417,-99.81671493,-0.051336022919955426,-0.0329080074763588,misaligned,misaligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2022-07-15T00:00:00+00:00,2022-07-17T04:00:00+00:00,1.9369874264679185,170.7561078,0.08962739174219547,0.04179788147724017,aligned,aligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-07-15T12:00:00+00:00,2022-07-16T16:00:00+00:00,1.9566141994246835,172.475658,0.09338591438669996,0.018863478996768768,aligned,aligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-07-15T16:00:00+00:00,2022-07-18T04:00:00+00:00,1.9580485280762994,172.104628,0.08472830285861455,0.050923914070323484,aligned,aligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-07-15T20:00:00+00:00,2022-07-18T12:00:00+00:00,1.9426308106418861,174.2348827,0.08879864051383968,0.08879864051383968,aligned,aligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-07-15T20:00:00+00:00,2022-07-18T04:00:00+00:00,1.942601819475681,173.8292745,0.08965228320067054,0.06804631469800393,aligned,aligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-07-17T00:00:00+00:00,2022-07-17T16:00:00+00:00,-1.038293255900467,-96.49816792,-0.017586786970484658,-0.013730878532371649,misaligned,misaligned
ema,A,ema_trend,ADA-USDT-SWAP,long,2022-07-18T08:00:00+00:00,2022-07-19T16:00:00+00:00,1.9333138416042346,184.4348717,0.0346557974725028,0.057131886251214015,aligned,aligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-07-18T16:00:00+00:00,2022-07-18T16:00:00+00:00,-1.0440517067886963,-101.2256573,0.0,0.0,neutral,neutral
ema,A,ema_trend,ADA-USDT-SWAP,long,2022-07-28T04:00:00+00:00,2022-07-30T12:00:00+00:00,1.9563730886849615,189.0964152,0.09217179287327393,0.06973052416734626,aligned,aligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-07-28T08:00:00+00:00,2022-07-30T12:00:00+00:00,1.9424969988445489,187.0551018,0.06102656827206743,0.06102656827206743,aligned,aligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2022-07-28T20:00:00+00:00,2022-08-02T00:00:00+00:00,-1.02774339107786,-100.5278382,-0.0723140495867769,-0.04152057575198376,misaligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-07-28T20:00:00+00:00,2022-07-29T04:00:00+00:00,1.9481481289281328,190.5274912,0.051836451836452024,0.0041226995923435705,aligned,aligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2022-07-28T20:00:00+00:00,2022-08-02T04:00:00+00:00,-1.0263416791910072,-100.2180565,-0.05173992673992678,-0.04000654263617898,misaligned,misaligned
ema,A,ema_trend,ADA-USDT-SWAP,long,2022-08-05T04:00:00+00:00,2022-08-08T08:00:00+00:00,1.9400447986769227,194.6174442,0.07234919077979374,0.04200897882085042,aligned,aligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-08-05T12:00:00+00:00,2022-08-07T00:00:00+00:00,-1.0445462935148653,-105.1641463,-0.0034995625546807574,-0.00028271194697193636,misaligned,misaligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-08-08T08:00:00+00:00,2022-08-09T08:00:00+00:00,-1.043894448481173,-105.3715254,-0.05875576036866348,-0.03709543911927815,misaligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-08-11T00:00:00+00:00,2022-08-12T08:00:00+00:00,-1.0615517454669072,-106.3215955,-0.026381349487320738,-0.026462401269668923,misaligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2022-09-02T00:00:00+00:00,2022-09-02T16:00:00+00:00,-1.0338168827910392,-102.4445906,-0.041560840452551484,-0.012175759620536963,misaligned,misaligned
ema,A,ema_trend,ADA-USDT-SWAP,long,2022-09-03T16:00:00+00:00,2022-09-06T04:00:00+00:00,1.9392543367902948,190.180946,0.04978224176373747,0.009999847795315153,aligned,aligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-09-04T16:00:00+00:00,2022-09-06T16:00:00+00:00,-1.042018609585178,-103.4979705,-0.0670110288985063,-0.053289407504275244,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-09-06T04:00:00+00:00,2022-09-06T16:00:00+00:00,-1.04784705790037,-104.3005709,-0.049381450757210454,-0.05449732260365503,misaligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2022-09-06T08:00:00+00:00,2022-09-06T16:00:00+00:00,-1.0465744533568515,-105.4731148,-0.09429726088908841,-0.055085894436691096,misaligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2022-09-08T00:00:00+00:00,2022-09-09T08:00:00+00:00,1.986638885612648,192.3825386,0.0717488789237668,0.08962416344882862,aligned,aligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-09-08T04:00:00+00:00,2022-09-10T20:00:00+00:00,1.952289319119786,189.7885219,0.09944833570941558,0.1290485803560717,aligned,aligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-09-08T20:00:00+00:00,2022-09-12T00:00:00+00:00,1.9511209547646915,191.520057,0.038358608385370196,0.12122953323083752,aligned,aligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-09-09T00:00:00+00:00,2022-09-09T20:00:00+00:00,1.9373679474864294,190.6026045,0.034811870847959225,0.07062798251594016,aligned,aligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-09-09T20:00:00+00:00,2022-09-12T08:00:00+00:00,1.9126440052308924,195.2927528,0.04447857069283567,0.04447857069283567,aligned,aligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2022-09-10T00:00:00+00:00,2022-09-12T12:00:00+00:00,1.946247075862321,200.2451846,0.029197080291970767,0.037897385108589976,aligned,aligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-09-10T12:00:00+00:00,2022-09-13T12:00:00+00:00,-1.050844604091454,-20.90533982,-0.05542508219821507,-0.018292941525731243,misaligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-09-16T04:00:00+00:00,2022-09-19T04:00:00+00:00,-1.0295055555657397,-111.4207771,-0.05583355280484603,-0.06438914164699194,misaligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-09-17T16:00:00+00:00,2022-09-18T20:00:00+00:00,-1.0411402852684961,-113.7350388,-0.03979712322885365,-0.029625039355125615,misaligned,misaligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-09-24T00:00:00+00:00,2022-09-25T20:00:00+00:00,-1.0390730421440362,-110.1167086,-0.07263078089461705,-0.016263138628876184,misaligned,misaligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-09-24T16:00:00+00:00,2022-09-25T20:00:00+00:00,-1.0333939334861402,-110.6736533,-0.05051395007342141,-0.015392989673455038,misaligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-09-25T00:00:00+00:00,2022-09-27T04:00:00+00:00,1.9565079716363183,206.5912407,0.0608718080990458,0.05935205546312883,aligned,aligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-09-27T16:00:00+00:00,2022-09-27T16:00:00+00:00,-1.0537598730058524,-111.5235342,0.0,0.0,neutral,neutral
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-09-30T00:00:00+00:00,2022-10-02T20:00:00+00:00,-1.0476161507874762,-109.7049814,-0.017797592969615694,-0.017797592969615694,misaligned,misaligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-10-01T16:00:00+00:00,2022-10-02T08:00:00+00:00,-1.0541665918196286,-109.9219318,-0.011547344110854452,-0.003965185258230197,misaligned,misaligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-10-04T04:00:00+00:00,2022-10-04T20:00:00+00:00,1.9113558768230225,195.9568143,0.01841778365490554,0.01841778365490554,aligned,aligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-10-04T20:00:00+00:00,2022-10-05T12:00:00+00:00,-1.056125536729606,-109.8194369,-0.030072904009720514,-0.01637804260258413,misaligned,misaligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-10-04T20:00:00+00:00,2022-10-07T12:00:00+00:00,-1.056235632273385,-109.6328461,-0.035190615835777206,-0.03699568662361474,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-10-05T08:00:00+00:00,2022-10-05T12:00:00+00:00,-1.0673202478355475,-111.7394128,-0.0038870581186339903,-0.0014629226498373837,misaligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-10-05T16:00:00+00:00,2022-10-07T12:00:00+00:00,-1.047737136807481,-106.626066,-0.04248573240329745,-0.02693582613967871,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-10-18T00:00:00+00:00,2022-10-18T12:00:00+00:00,-1.0729349518424838,-107.4048683,-0.01912390037572842,-0.008956475925954277,misaligned,misaligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-10-18T04:00:00+00:00,2022-10-18T16:00:00+00:00,-1.103880684021683,-110.4355462,-0.022504767959313443,-0.022504767959313443,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-10-23T08:00:00+00:00,2022-10-23T20:00:00+00:00,1.8829745359938652,184.3910312,0.04563472287179793,0.021775902935126323,aligned,aligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-10-24T04:00:00+00:00,2022-10-25T16:00:00+00:00,1.8539975108531495,184.9720496,0.049053440880799215,0.049053440880799215,aligned,aligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2022-10-24T12:00:00+00:00,2022-10-25T00:00:00+00:00,-1.0565504284976164,-105.3434755,0.0031645569620253333,0.002129268899204062,aligned,aligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-10-25T04:00:00+00:00,2022-10-25T16:00:00+00:00,1.888943087177098,185.7115467,0.06244796003330544,0.050156415090430784,aligned,aligned
ema,A,ema_trend,ADA-USDT-SWAP,long,2022-10-25T20:00:00+00:00,2022-10-26T00:00:00+00:00,-1.0443702545393603,-106.9672314,-0.002549107812265805,0.008531896242578885,aligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-10-26T08:00:00+00:00,2022-10-27T20:00:00+00:00,-1.0538961647339835,-106.8155774,-0.03716641050719571,-0.015285622779945274,misaligned,misaligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-10-26T08:00:00+00:00,2022-10-28T04:00:00+00:00,-1.0435958294753542,-105.7408436,-0.033269353806781865,-0.025461480230594358,misaligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2022-10-26T16:00:00+00:00,2022-10-27T20:00:00+00:00,-1.044045599330501,-106.0527326,-0.03704907377315558,-0.022745113147667584,misaligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-10-27T20:00:00+00:00,2022-10-28T04:00:00+00:00,-1.0508956256619386,-105.8913272,-0.00734656726768379,-0.010333816267999008,misaligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-10-28T20:00:00+00:00,2022-10-30T20:00:00+00:00,-1.052711417212403,-102.2267346,-0.03493127582426858,0.0015198453933631395,aligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2022-11-04T08:00:00+00:00,2022-11-06T20:00:00+00:00,-1.038469395764836,-99.78212656,-0.02087946852261935,0.01724079218132002,aligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-11-04T16:00:00+00:00,2022-11-06T20:00:00+00:00,-1.0466558463633608,-100.1646911,-0.046973346016069284,-0.009380196415627928,misaligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2022-11-24T04:00:00+00:00,2022-11-29T04:00:00+00:00,1.9954209686903606,187.74177,0.10439068100358417,-0.009613013059982078,misaligned,aligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-11-24T20:00:00+00:00,2022-11-28T00:00:00+00:00,-1.0431206502848471,-98.24763522,-0.053021820805652986,-0.025718070693081296,misaligned,misaligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2022-11-26T00:00:00+00:00,2022-11-27T04:00:00+00:00,1.9862208603208718,187.7801879,0.04687331245274873,-0.003759398496240629,misaligned,aligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-11-26T20:00:00+00:00,2022-11-28T00:00:00+00:00,-1.0278419589868737,-97.55140023,-0.07643312101910826,-0.016700395631643272,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-11-27T08:00:00+00:00,2022-11-28T00:00:00+00:00,-1.0614773771382469,-102.7146259,-0.03573572832621896,-0.022657807308970157,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-11-30T00:00:00+00:00,2022-11-30T00:00:00+00:00,1.9193579605463844,182.0633481,0.0,0.0,neutral,neutral
ema,A,ema_trend,BTC-USDT-SWAP,long,2022-11-30T16:00:00+00:00,2022-12-05T04:00:00+00:00,1.884871917356032,182.2237878,0.01473691615081596,0.01473691615081596,aligned,aligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2022-12-01T12:00:00+00:00,2022-12-04T20:00:00+00:00,1.8741728363130303,182.6199429,0.06498470948012236,0.007195345988977309,aligned,aligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2022-12-01T20:00:00+00:00,2022-12-08T08:00:00+00:00,-1.0371777006562022,-99.97083891,-0.04422745548535334,-0.0076848787496908155,misaligned,misaligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-12-06T04:00:00+00:00,2022-12-07T04:00:00+00:00,-1.0505919604703409,-105.78832,-0.036775106082036824,-0.014074483602315113,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2022-12-08T20:00:00+00:00,2022-12-12T00:00:00+00:00,-1.0650629018556939,-104.6614513,-0.02876624593851529,-0.01788098693759066,misaligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2022-12-10T20:00:00+00:00,2022-12-11T20:00:00+00:00,-1.0542216031422404,-103.1478062,-0.04164222873900303,-0.0024228766259545287,misaligned,misaligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2022-12-14T08:00:00+00:00,2022-12-15T16:00:00+00:00,-1.0511443590295002,-101.1093306,-0.03413217138707325,-0.021456940268365976,misaligned,misaligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2022-12-14T16:00:00+00:00,2022-12-15T00:00:00+00:00,-1.0523880242741774,-102.0185382,0.004895104895104696,-0.003747654204452222,misaligned,aligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-12-14T16:00:00+00:00,2022-12-14T16:00:00+00:00,-1.0743876608449288,-104.0127558,0.0,0.0,neutral,neutral
ema,A,ema_trend,XRP-USDT-SWAP,long,2022-12-27T08:00:00+00:00,2022-12-28T00:00:00+00:00,-1.0745574113437677,-100.0610243,-0.02342880412651016,-0.010893000326671287,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2023-01-03T04:00:00+00:00,2023-01-04T00:00:00+00:00,1.834752422033616,169.0132652,0.02783280588549597,0.008045475466081697,aligned,aligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2023-01-03T12:00:00+00:00,2023-01-03T16:00:00+00:00,1.9703694142112265,181.141237,0.011045828437132865,-0.0018884552436106983,misaligned,aligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2023-01-04T04:00:00+00:00,2023-01-04T08:00:00+00:00,1.9376408030536585,185.2758479,0.01627118644067793,-0.0020566375457854447,misaligned,aligned
ema,A,ema_trend,ADA-USDT-SWAP,long,2023-01-04T08:00:00+00:00,2023-01-06T00:00:00+00:00,1.9365458449122421,187.4124781,0.03485599666956807,-0.0003860430586488661,misaligned,aligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2023-01-04T08:00:00+00:00,2023-01-06T08:00:00+00:00,-1.187244134768131,-101.9875266,-0.005535263548626657,-0.005535263548626657,misaligned,misaligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2023-01-04T12:00:00+00:00,2023-01-06T08:00:00+00:00,-1.0626004544966487,-102.8978479,-0.05289256198347103,-0.006473471228357619,misaligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2023-01-07T20:00:00+00:00,2023-01-09T00:00:00+00:00,1.9071094923853655,185.5566515,0.04459691252144071,0.014628130384497506,aligned,aligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2023-01-09T00:00:00+00:00,2023-01-09T08:00:00+00:00,1.9356634334967997,190.7505191,0.03938584779706278,0.0025647437873297374,aligned,aligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2023-01-09T16:00:00+00:00,2023-01-10T00:00:00+00:00,-1.0623751768699772,-107.3640565,-0.019100933948464127,-0.00477041303103376,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2023-02-01T20:00:00+00:00,2023-02-02T16:00:00+00:00,1.92764477155054,192.7389471,0.020333572934053024,0.0030588770634778495,aligned,aligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2023-02-02T00:00:00+00:00,2023-02-05T12:00:00+00:00,-1.0407923134777586,-104.596285,-0.041877651566990526,-0.03155692864897941,misaligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2023-02-02T08:00:00+00:00,2023-02-05T12:00:00+00:00,-1.0547317066244608,-106.613042,-0.03508814237827673,-0.030288657284010645,misaligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2023-02-02T20:00:00+00:00,2023-02-05T12:00:00+00:00,-1.030955038133981,-105.3331543,-0.025368248772503987,-0.016412636239782064,misaligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2023-02-08T08:00:00+00:00,2023-02-08T12:00:00+00:00,1.9528202759804691,192.8385036,-0.0018719580681392234,-0.01259002124242281,misaligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2023-02-08T12:00:00+00:00,2023-02-08T16:00:00+00:00,-1.053526008925351,-104.8215186,-0.0011283497884344573,0.0004984783293104922,aligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2023-02-09T08:00:00+00:00,2023-02-09T20:00:00+00:00,-1.038414953202218,-103.4561295,-0.07253886010362698,-0.03908942659438497,misaligned,misaligned
ema,A,ema_trend,ADA-USDT-SWAP,long,2023-02-15T20:00:00+00:00,2023-02-21T20:00:00+00:00,-1.049466407419099,-103.4714363,-0.06439773106439772,0.004902262930591705,aligned,misaligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2023-02-16T00:00:00+00:00,2023-02-16T20:00:00+00:00,-1.0722313935147896,-107.4917984,-0.050038808576695404,-0.050038808576695404,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2023-02-16T04:00:00+00:00,2023-02-16T20:00:00+00:00,-1.0564945594921873,-105.8758565,-0.02657159833630418,-0.04553208773355,misaligned,misaligned
ema,A,ema_trend,BNB-USDT-SWAP,long,2023-02-18T04:00:00+00:00,2023-02-22T00:00:00+00:00,-1.0488122016809789,-101.6357516,-0.024601294804989626,-0.01281408162349773,misaligned,misaligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2023-03-02T00:00:00+00:00,2023-03-02T12:00:00+00:00,-1.0679253211155721,-100.8223817,-0.012110033854703883,-0.0060251216938420615,misaligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2023-03-08T16:00:00+00:00,2023-03-08T20:00:00+00:00,-1.055904055025462,-98.62287139,-0.016748345374627327,-0.013310248300432481,misaligned,misaligned
ema,A,ema_trend,BNB-USDT-SWAP,long,2023-03-13T20:00:00+00:00,2023-03-16T16:00:00+00:00,1.9383761382178266,179.1352791,0.06942820012995443,0.03499442063824576,aligned,aligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2023-03-13T20:00:00+00:00,2023-03-15T16:00:00+00:00,-1.0403406451470323,-96.12183425,-0.014955873302302192,0.011021832104767482,aligned,misaligned
ema,A,ema_trend,BTC-USDT-SWAP,long,2023-03-14T00:00:00+00:00,2023-03-14T12:00:00+00:00,1.9381783233937413,179.0545528,0.06387110016420361,0.06387110016420361,aligned,aligned
ema,A,ema_trend,ADA-USDT-SWAP,long,2023-03-14T08:00:00+00:00,2023-03-14T12:00:00+00:00,1.9061618059375518,175.4912706,0.06741375779032688,0.04727209540089161,aligned,aligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2023-03-14T16:00:00+00:00,2023-03-14T16:00:00+00:00,-1.0320116908053862,-101.2217659,0.0,0.0,neutral,neutral
ema,A,ema_trend,SOL-USDT-SWAP,long,2023-03-14T16:00:00+00:00,2023-03-14T16:00:00+00:00,-1.0256427031543391,-100.5795203,0.0,0.0,neutral,neutral
ema,A,ema_trend,NEAR-USDT-SWAP,long,2023-03-14T20:00:00+00:00,2023-03-15T08:00:00+00:00,-1.0287834566495722,-97.57740721,-0.03117619272555494,0.004289113839892167,aligned,misaligned
ema,A,ema_trend,LINK-USDT-SWAP,long,2023-03-15T00:00:00+00:00,2023-03-15T12:00:00+00:00,-1.0343023036039711,-97.25588409,-0.06625993189557311,-0.010937689539444406,misaligned,misaligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2023-03-15T08:00:00+00:00,2023-03-15T08:00:00+00:00,-1.0360763672119793,-98.09439892,0.0,0.0,neutral,neutral
ema,A,ema_trend,DOGE-USDT-SWAP,long,2023-03-17T08:00:00+00:00,2023-03-20T16:00:00+00:00,-1.0327918725038927,-94.85514909,-0.058410596026490014,0.031812896778962596,aligned,misaligned
ema,A,ema_trend,XRP-USDT-SWAP,long,2023-03-18T04:00:00+00:00,2023-03-18T16:00:00+00:00,-1.0467113668740842,-96.97445453,-0.006316837911511941,-0.0010453178168208233,misaligned,misaligned
ema,A,ema_trend,ADA-USDT-SWAP,long,2023-03-28T16:00:00+00:00,2023-03-29T08:00:00+00:00,1.9443566146253848,174.846531,0.07236588189888082,0.034207916460053056,aligned,aligned
ema,A,ema_trend,ETH-USDT-SWAP,long,2023-03-28T20:00:00+00:00,2023-04-04T12:00:00+00:00,1.9346657712275372,174.551945,0.05071429779986136,0.027841350879509452,aligned,aligned
ema,A,ema_trend,DOGE-USDT-SWAP,long,2023-03-29T16:00:00+00:00,2023-03-30T16:00:00+00:00,-1.0506158890768216,-96.68074064,-0.020279167764024275,-0.01524434231501448,misaligned,misaligned
ema,A,ema_trend,AVAX-USDT-SWAP,long,2023-03-29T20:00:00+00:00,2023-03-30T00:00:00+00:00,-1.056726867288125,-97.22900876,-0.0046216060080876975,0.004892364454697207,aligned,misaligned
ema,A,ema_trend,NEAR-USDT-SWAP,long,2023-04-01T16:00:00+00:00,2023-04-02T12:00:00+00:00,-1.0519097264440456,-94.99529667,-0.02584896097313738,-0.009011738511618739,misaligned,misaligned
ema,A,ema_trend,SOL-USDT-SWAP,long,2023-04-02T08:00:00+00:00,2023-04-02T12:00:00+00:00,-1.053639090164047,-95.35748508,-0.019341622600161923,-0.007956268735672678,misaligned,misaligned
