bar,symbol,ts,open,close
4H,DOGE-USDT-SWAP,2026-03-04T12:00:00+00:00,0.09224,0.09899
4H,DOGE-USDT-SWAP,2026-03-05T04:00:00+00:00,0.09616,0.09565
4H,DOGE-USDT-SWAP,2026-03-12T12:00:00+00:00,0.09464,0.09406
4H,DOGE-USDT-SWAP,2026-03-13T08:00:00+00:00,0.09647,0.09998
4H,DOGE-USDT-SWAP,2026-03-13T12:00:00+00:00,0.09998,0.09794
4H,DOGE-USDT-SWAP,2026-03-14T08:00:00+00:00,0.09457,0.0952
4H,DOGE-USDT-SWAP,2026-03-15T00:00:00+00:00,0.09598,0.09597
4H,DOGE-USDT-SWAP,2026-03-16T04:00:00+00:00,0.09995,0.10198
4H,DOGE-USDT-SWAP,2026-03-18T16:00:00+00:00,0.0943,0.09459
4H,DOGE-USDT-SWAP,2026-03-19T00:00:00+00:00,0.09519,0.09539
4H,DOGE-USDT-SWAP,2026-03-19T12:00:00+00:00,0.09394,0.09283
4H,DOGE-USDT-SWAP,2026-03-19T16:00:00+00:00,0.09282,0.09327
4H,DOGE-USDT-SWAP,2026-03-21T20:00:00+00:00,0.094,0.09127
4H,DOGE-USDT-SWAP,2026-03-22T00:00:00+00:00,0.09127,0.09227
4H,DOGE-USDT-SWAP,2026-03-22T04:00:00+00:00,0.09226,0.09128
4H,DOGE-USDT-SWAP,2026-03-24T04:00:00+00:00,0.09373,0.09519
4H,DOGE-USDT-SWAP,2026-03-24T16:00:00+00:00,0.09332,0.09307
4H,DOGE-USDT-SWAP,2026-03-24T20:00:00+00:00,0.09307,0.09506
4H,DOGE-USDT-SWAP,2026-03-25T00:00:00+00:00,0.09506,0.09516
4H,DOGE-USDT-SWAP,2026-03-25T16:00:00+00:00,0.09594,0.0964
4H,DOGE-USDT-SWAP,2026-03-25T20:00:00+00:00,0.09641,0.09615
4H,DOGE-USDT-SWAP,2026-03-26T04:00:00+00:00,0.09455,0.09269
4H,DOGE-USDT-SWAP,2026-03-26T08:00:00+00:00,0.09269,0.09127
4H,DOGE-USDT-SWAP,2026-03-27T08:00:00+00:00,0.09216,0.09004
4H,DOGE-USDT-SWAP,2026-03-30T00:00:00+00:00,0.0904,0.09244
4H,DOGE-USDT-SWAP,2026-03-30T20:00:00+00:00,0.09086,0.09079
4H,DOGE-USDT-SWAP,2026-03-31T16:00:00+00:00,0.09038,0.09211
4H,DOGE-USDT-SWAP,2026-04-01T08:00:00+00:00,0.09321,0.09247
4H,DOGE-USDT-SWAP,2026-04-02T00:00:00+00:00,0.09215,0.09006
4H,DOGE-USDT-SWAP,2026-04-02T04:00:00+00:00,0.09006,0.0902
4H,DOGE-USDT-SWAP,2026-04-06T00:00:00+00:00,0.09235,0.09231
4H,DOGE-USDT-SWAP,2026-04-06T08:00:00+00:00,0.09207,0.09302
4H,DOGE-USDT-SWAP,2026-04-07T00:00:00+00:00,0.09052,0.09047
4H,DOGE-USDT-SWAP,2026-04-07T20:00:00+00:00,0.09224,0.09491
4H,DOGE-USDT-SWAP,2026-04-08T04:00:00+00:00,0.09454,0.09454
4H,DOGE-USDT-SWAP,2026-04-08T12:00:00+00:00,0.0942,0.09336
4H,DOGE-USDT-SWAP,2026-04-08T16:00:00+00:00,0.09336,0.09305
4H,DOGE-USDT-SWAP,2026-04-08T20:00:00+00:00,0.09305,0.09236
4H,DOGE-USDT-SWAP,2026-04-12T00:00:00+00:00,0.09304,0.09111
4H,DOGE-USDT-SWAP,2026-04-12T04:00:00+00:00,0.09111,0.09133
4H,DOGE-USDT-SWAP,2026-04-13T00:00:00+00:00,0.09078,0.09115
4H,DOGE-USDT-SWAP,2026-04-13T20:00:00+00:00,0.09306,0.09408
4H,DOGE-USDT-SWAP,2026-04-14T04:00:00+00:00,0.09352,0.09357
4H,DOGE-USDT-SWAP,2026-04-16T16:00:00+00:00,0.09725,0.09938
4H,DOGE-USDT-SWAP,2026-04-16T20:00:00+00:00,0.09939,0.09913
4H,DOGE-USDT-SWAP,2026-04-17T00:00:00+00:00,0.09913,0.0977
4H,DOGE-USDT-SWAP,2026-04-17T16:00:00+00:00,0.10053,0.09995
4H,DOGE-USDT-SWAP,2026-04-17T20:00:00+00:00,0.09995,0.09938
4H,DOGE-USDT-SWAP,2026-04-18T20:00:00+00:00,0.09473,0.09474
4H,DOGE-USDT-SWAP,2026-04-19T20:00:00+00:00,0.09444,0.09298
4H,DOGE-USDT-SWAP,2026-04-22T00:00:00+00:00,0.09515,0.09625
4H,DOGE-USDT-SWAP,2026-04-22T04:00:00+00:00,0.09626,0.09748
4H,DOGE-USDT-SWAP,2026-04-23T00:00:00+00:00,0.09555,0.09553
4H,DOGE-USDT-SWAP,2026-04-25T08:00:00+00:00,0.09837,0.09791
4H,DOGE-USDT-SWAP,2026-04-25T20:00:00+00:00,0.09764,0.09794
4H,DOGE-USDT-SWAP,2026-04-26T08:00:00+00:00,0.0985,0.09895
4H,DOGE-USDT-SWAP,2026-04-27T04:00:00+00:00,0.10014,0.09774
4H,DOGE-USDT-SWAP,2026-04-27T08:00:00+00:00,0.09775,0.09842
4H,DOGE-USDT-SWAP,2026-04-29T04:00:00+00:00,0.1013,0.10486
4H,DOGE-USDT-SWAP,2026-04-29T08:00:00+00:00,0.10486,0.10964
4H,DOGE-USDT-SWAP,2026-04-29T12:00:00+00:00,0.10965,0.10334
4H,DOGE-USDT-SWAP,2026-05-04T00:00:00+00:00,0.10822,0.11289
4H,DOGE-USDT-SWAP,2026-05-04T04:00:00+00:00,0.11289,0.11226
4H,DOGE-USDT-SWAP,2026-05-04T08:00:00+00:00,0.11225,0.11043
4H,DOGE-USDT-SWAP,2026-05-06T00:00:00+00:00,0.11479,0.11587
4H,DOGE-USDT-SWAP,2026-05-06T08:00:00+00:00,0.11564,0.11651
4H,DOGE-USDT-SWAP,2026-05-06T12:00:00+00:00,0.11651,0.11304
4H,DOGE-USDT-SWAP,2026-05-11T00:00:00+00:00,0.1124,0.10906
4H,DOGE-USDT-SWAP,2026-05-16T04:00:00+00:00,0.11256,0.11007
4H,DOGE-USDT-SWAP,2026-05-18T00:00:00+00:00,0.10892,0.10656
4H,DOGE-USDT-SWAP,2026-05-23T00:00:00+00:00,0.1023,0.10167
4H,DOGE-USDT-SWAP,2026-06-01T00:00:00+00:00,0.10037,0.10104
4H,DOGE-USDT-SWAP,2026-06-01T08:00:00+00:00,0.09917,0.09987
4H,DOGE-USDT-SWAP,2026-06-01T12:00:00+00:00,0.09988,0.09828
4H,DOGE-USDT-SWAP,2026-06-02T04:00:00+00:00,0.10087,0.09917
4H,DOGE-USDT-SWAP,2026-06-02T12:00:00+00:00,0.09872,0.09481
4H,DOGE-USDT-SWAP,2026-06-04T20:00:00+00:00,0.08904,0.08851
4H,DOGE-USDT-SWAP,2026-06-05T04:00:00+00:00,0.0859,0.08495
4H,DOGE-USDT-SWAP,2026-06-05T08:00:00+00:00,0.08495,0.08397
4H,DOGE-USDT-SWAP,2026-06-05T12:00:00+00:00,0.08396,0.08148
4H,DOGE-USDT-SWAP,2026-06-05T16:00:00+00:00,0.08147,0.08098
4H,DOGE-USDT-SWAP,2026-06-05T20:00:00+00:00,0.08098,0.08143
4H,DOGE-USDT-SWAP,2026-06-15T00:00:00+00:00,0.08885,0.08893
4H,DOGE-USDT-SWAP,2026-06-16T04:00:00+00:00,0.08743,0.08778
4H,DOGE-USDT-SWAP,2026-06-17T20:00:00+00:00,0.08537,0.08588
4H,DOGE-USDT-SWAP,2026-06-18T00:00:00+00:00,0.08587,0.08528
4H,DOGE-USDT-SWAP,2026-06-18T12:00:00+00:00,0.08449,0.08193
4H,DOGE-USDT-SWAP,2026-06-23T08:00:00+00:00,0.07994,0.07954
4H,DOGE-USDT-SWAP,2026-06-23T12:00:00+00:00,0.07954,0.0788
4H,DOGE-USDT-SWAP,2026-06-24T12:00:00+00:00,0.07899,0.07474
4H,DOGE-USDT-SWAP,2026-06-30T12:00:00+00:00,0.07139,0.07068
4H,DOGE-USDT-SWAP,2026-06-30T16:00:00+00:00,0.07068,0.07225
4H,DOGE-USDT-SWAP,2026-07-04T16:00:00+00:00,0.07852,0.07851
4H,DOGE-USDT-SWAP,2026-07-05T00:00:00+00:00,0.07762,0.07594
4H,DOGE-USDT-SWAP,2026-07-07T04:00:00+00:00,0.07511,0.07493
4H,DOGE-USDT-SWAP,2026-07-08T04:00:00+00:00,0.07256,0.0724
4H,DOGE-USDT-SWAP,2026-07-08T12:00:00+00:00,0.07203,0.07183
4H,DOGE-USDT-SWAP,2026-07-08T16:00:00+00:00,0.07182,0.07262
4H,DOGE-USDT-SWAP,2026-07-23T12:00:00+00:00,0.07234,0.0697
4H,DOGE-USDT-SWAP,2026-07-23T16:00:00+00:00,0.06971,0.06921
4H,DOGE-USDT-SWAP,2026-07-23T20:00:00+00:00,0.06921,0.06915
4H,DOGE-USDT-SWAP,2026-07-24T04:00:00+00:00,0.06938,0.07002
4H,DOGE-USDT-SWAP,2026-08-09T20:00:00+00:00,0.07047,0.06931
4H,DOGE-USDT-SWAP,2026-08-11T20:00:00+00:00,0.071,0.07186
4H,DOGE-USDT-SWAP,2026-08-12T20:00:00+00:00,0.07056,0.06966
4H,DOGE-USDT-SWAP,2026-08-13T16:00:00+00:00,0.06969,0.07028
4H,DOGE-USDT-SWAP,2026-08-14T16:00:00+00:00,0.06985,0.06982
4H,DOGE-USDT-SWAP,2026-08-15T08:00:00+00:00,0.07004,0.07001
4H,DOGE-USDT-SWAP,2026-08-18T00:00:00+00:00,0.07037,0.0698
4H,DOGE-USDT-SWAP,2026-08-18T04:00:00+00:00,0.0698,0.06983
4H,DOGE-USDT-SWAP,2026-08-19T12:00:00+00:00,0.0702,0.07248
4H,DOGE-USDT-SWAP,2026-08-19T16:00:00+00:00,0.07247,0.07308
4H,DOGE-USDT-SWAP,2026-08-19T20:00:00+00:00,0.07308,0.07502
4H,DOGE-USDT-SWAP,2026-08-22T00:00:00+00:00,0.09156,0.09566
4H,DOGE-USDT-SWAP,2026-08-22T04:00:00+00:00,0.09566,0.09305
4H,DOGE-USDT-SWAP,2026-09-05T20:00:00+00:00,0.09071,0.08963
4H,DOGE-USDT-SWAP,2026-09-06T04:00:00+00:00,0.09125,0.09082
4H,DOGE-USDT-SWAP,2026-09-06T08:00:00+00:00,0.09083,0.09006
4H,DOGE-USDT-SWAP,2026-09-14T16:00:00+00:00,0.084,0.08467
4H,DOGE-USDT-SWAP,2026-09-15T12:00:00+00:00,0.08249,0.08164
4H,DOGE-USDT-SWAP,2026-09-18T12:00:00+00:00,0.08531,0.08747
4H,DOGE-USDT-SWAP,2026-09-18T16:00:00+00:00,0.08746,0.08797
4H,DOGE-USDT-SWAP,2026-09-18T20:00:00+00:00,0.08798,0.08745
4H,DOGE-USDT-SWAP,2026-09-19T04:00:00+00:00,0.08804,0.08666
4H,DOGE-USDT-SWAP,2026-09-21T20:00:00+00:00,0.09854,0.09987
4H,DOGE-USDT-SWAP,2026-09-22T00:00:00+00:00,0.09988,0.10193
4H,DOT-USDT-SWAP,2026-09-17T16:00:00+00:00,1.0654,1.0612
4H,DOT-USDT-SWAP,2026-09-17T20:00:00+00:00,1.0613,1.0786
4H,DOT-USDT-SWAP,2026-09-18T00:00:00+00:00,1.0786,1.1211
4H,DOT-USDT-SWAP,2026-09-18T04:00:00+00:00,1.1212,1.1485
4H,DOT-USDT-SWAP,2026-09-18T08:00:00+00:00,1.1486,1.1266
4H,ENA-USDT-SWAP,2026-09-19T12:00:00+00:00,0.19119,0.19942
4H,ENA-USDT-SWAP,2026-09-19T16:00:00+00:00,0.19942,0.20588
4H,ENA-USDT-SWAP,2026-09-19T20:00:00+00:00,0.20587,0.20435
4H,ENA-USDT-SWAP,2026-09-20T00:00:00+00:00,0.20433,0.19696
4H,ETC-USDT-SWAP,2026-09-24T16:00:00+00:00,9.983,9.758
4H,ETC-USDT-SWAP,2026-09-24T20:00:00+00:00,9.758,9.381
4H,ETH-USDT-SWAP,2022-01-02T04:00:00+00:00,3758.89,3747.69
4H,ETH-USDT-SWAP,2022-01-03T00:00:00+00:00,3827.26,3785.79
4H,ETH-USDT-SWAP,2022-01-03T20:00:00+00:00,3738.27,3765.49
4H,ETH-USDT-SWAP,2022-01-04T00:00:00+00:00,3765.48,3743.11
4H,ETH-USDT-SWAP,2022-01-05T00:00:00+00:00,3786.83,3808.69
4H,ETH-USDT-SWAP,2022-01-05T16:00:00+00:00,3819.84,3654.75
4H,ETH-USDT-SWAP,2022-01-05T20:00:00+00:00,3654.76,3538.66
4H,ETH-USDT-SWAP,2022-01-06T08:00:00+00:00,3452.71,3348.99
4H,ETH-USDT-SWAP,2022-01-06T12:00:00+00:00,3348.99,3395.07
4H,ETH-USDT-SWAP,2022-01-06T16:00:00+00:00,3395.28,3445.68
4H,ETH-USDT-SWAP,2022-01-07T04:00:00+00:00,3239.6,3204.24
4H,ETH-USDT-SWAP,2022-01-07T08:00:00+00:00,3203.92,3225.98
4H,ETH-USDT-SWAP,2022-01-08T20:00:00+00:00,3029.82,3080.61
4H,ETH-USDT-SWAP,2022-01-09T00:00:00+00:00,3080.62,3119.67
4H,ETH-USDT-SWAP,2022-01-13T16:00:00+00:00,3301.98,3272.36
4H,ETH-USDT-SWAP,2022-01-13T20:00:00+00:00,3272.35,3242.13
4H,ETH-USDT-SWAP,2022-01-14T04:00:00+00:00,3266.37,3267.22
4H,ETH-USDT-SWAP,2022-01-14T12:00:00+00:00,3202.64,3278.94
4H,ETH-USDT-SWAP,2022-01-16T00:00:00+00:00,3326.46,3313.68
4H,ETH-USDT-SWAP,2022-01-17T04:00:00+00:00,3257.81,3270.79
4H,ETH-USDT-SWAP,2022-01-17T20:00:00+00:00,3218.16,3210.2
4H,ETH-USDT-SWAP,2022-01-18T04:00:00+00:00,3183.02,3187.52
4H,ETH-USDT-SWAP,2022-01-19T08:00:00+00:00,3062.4,3117.63
4H,ETH-USDT-SWAP,2022-01-19T12:00:00+00:00,3117.64,3124.01
4H,ETH-USDT-SWAP,2022-01-20T20:00:00+00:00,3216.18,3001.41
4H,ETH-USDT-SWAP,2022-01-21T00:00:00+00:00,3001.38,2838.4
4H,ETH-USDT-SWAP,2022-01-21T16:00:00+00:00,2831.96,2741.34
4H,ETH-USDT-SWAP,2022-01-21T20:00:00+00:00,2741.34,2568.8
4H,ETH-USDT-SWAP,2022-01-22T00:00:00+00:00,2568.78,2566.95
4H,ETH-USDT-SWAP,2022-01-22T04:00:00+00:00,2566.99,2463.28
4H,ETH-USDT-SWAP,2022-01-22T08:00:00+00:00,2463.38,2429.69
4H,ETH-USDT-SWAP,2022-01-22T20:00:00+00:00,2337.21,2411.71
4H,ETH-USDT-SWAP,2022-01-24T12:00:00+00:00,2238.21,2274.0
4H,ETH-USDT-SWAP,2022-01-24T16:00:00+00:00,2274.0,2377.8
4H,ETH-USDT-SWAP,2022-02-01T12:00:00+00:00,2760.27,2767.97
4H,ETH-USDT-SWAP,2022-02-02T00:00:00+00:00,2788.44,2780.53
4H,ETH-USDT-SWAP,2022-02-02T04:00:00+00:00,2780.4,2749.72
4H,ETH-USDT-SWAP,2022-02-02T16:00:00+00:00,2664.25,2706.09
4H,ETH-USDT-SWAP,2022-02-05T04:00:00+00:00,2997.08,3002.46
4H,ETH-USDT-SWAP,2022-02-07T00:00:00+00:00,3054.66,3068.64
4H,ETH-USDT-SWAP,2022-02-13T20:00:00+00:00,2857.09,2872.28
4H,ETH-USDT-SWAP,2022-02-14T00:00:00+00:00,2872.29,2864.68
4H,ETH-USDT-SWAP,2022-02-14T04:00:00+00:00,2864.68,2881.68
4H,ETH-USDT-SWAP,2022-02-14T08:00:00+00:00,2881.66,2874.53
4H,ETH-USDT-SWAP,2022-02-14T12:00:00+00:00,2874.54,2936.68
4H,ETH-USDT-SWAP,2022-02-15T16:00:00+00:00,3122.46,3110.45
4H,ETH-USDT-SWAP,2022-02-16T00:00:00+00:00,3186.24,3141.55
4H,ETH-USDT-SWAP,2022-02-17T12:00:00+00:00,3065.0,2988.49
4H,ETH-USDT-SWAP,2022-02-18T16:00:00+00:00,2800.72,2797.0
4H,ETH-USDT-SWAP,2022-02-19T00:00:00+00:00,2779.19,2805.75
4H,ETH-USDT-SWAP,2022-02-19T04:00:00+00:00,2805.99,2811.5
4H,ETH-USDT-SWAP,2022-02-19T12:00:00+00:00,2722.23,2745.07
4H,ETH-USDT-SWAP,2022-02-19T16:00:00+00:00,2745.24,2744.14
4H,ETH-USDT-SWAP,2022-02-20T04:00:00+00:00,2713.43,2653.87
4H,ETH-USDT-SWAP,2022-02-21T00:00:00+00:00,2622.06,2710.68
4H,ETH-USDT-SWAP,2022-02-22T00:00:00+00:00,2568.02,2519.67
4H,ETH-USDT-SWAP,2022-02-22T08:00:00+00:00,2515.5,2587.99
4H,ETH-USDT-SWAP,2022-02-23T08:00:00+00:00,2694.56,2719.76
4H,ETH-USDT-SWAP,2022-02-23T12:00:00+00:00,2719.77,2689.45
4H,ETH-USDT-SWAP,2022-02-24T00:00:00+00:00,2579.4,2396.54
4H,ETH-USDT-SWAP,2022-02-24T04:00:00+00:00,2396.68,2371.13
4H,ETH-USDT-SWAP,2022-02-25T20:00:00+00:00,2679.04,2766.81
4H,ETH-USDT-SWAP,2022-02-26T00:00:00+00:00,2766.9,2793.8
4H,ETH-USDT-SWAP,2022-02-27T20:00:00+00:00,2605.92,2616.64
4H,ETH-USDT-SWAP,2022-02-28T12:00:00+00:00,2639.8,2815.36
4H,ETH-USDT-SWAP,2022-02-28T20:00:00+00:00,2808.59,2921.57
4H,ETH-USDT-SWAP,2022-03-01T00:00:00+00:00,2921.57,2912.77
4H,ETH-USDT-SWAP,2022-03-01T04:00:00+00:00,2912.77,2920.98
4H,ETH-USDT-SWAP,2022-03-03T12:00:00+00:00,2912.3,2828.64
4H,ETH-USDT-SWAP,2022-03-03T20:00:00+00:00,2817.65,2834.0
4H,ETH-USDT-SWAP,2022-03-04T00:00:00+00:00,2834.01,2725.0
4H,ETH-USDT-SWAP,2022-03-04T04:00:00+00:00,2725.01,2731.49
4H,ETH-USDT-SWAP,2022-03-04T08:00:00+00:00,2731.44,2743.54
4H,ETH-USDT-SWAP,2022-03-04T12:00:00+00:00,2743.54,2672.61
4H,ETH-USDT-SWAP,2022-03-04T20:00:00+00:00,2617.16,2621.29
4H,ETH-USDT-SWAP,2022-03-05T04:00:00+00:00,2624.15,2637.23
4H,ETH-USDT-SWAP,2022-03-05T08:00:00+00:00,2637.23,2648.48
4H,ETH-USDT-SWAP,2022-03-07T00:00:00+00:00,2549.93,2525.46
4H,ETH-USDT-SWAP,2022-03-07T08:00:00+00:00,2521.2,2537.43
4H,ETH-USDT-SWAP,2022-03-07T12:00:00+00:00,2537.43,2617.63
4H,ETH-USDT-SWAP,2022-03-14T00:00:00+00:00,2515.36,2533.98
4H,ETH-USDT-SWAP,2022-03-14T04:00:00+00:00,2533.98,2587.04
4H,ETH-USDT-SWAP,2022-03-16T20:00:00+00:00,2754.09,2773.75
4H,ETH-USDT-SWAP,2022-03-17T04:00:00+00:00,2767.0,2756.0
4H,ETH-USDT-SWAP,2022-03-18T12:00:00+00:00,2796.49,2895.61
4H,ETH-USDT-SWAP,2022-03-18T16:00:00+00:00,2895.6,2966.56
4H,ETH-USDT-SWAP,2022-03-22T04:00:00+00:00,3007.73,2993.26
4H,ETH-USDT-SWAP,2022-03-22T08:00:00+00:00,2993.37,3019.99
4H,ETH-USDT-SWAP,2022-03-23T16:00:00+00:00,3030.88,2962.46
4H,ETH-USDT-SWAP,2022-03-24T16:00:00+00:00,3114.29,3108.29
4H,ETH-USDT-SWAP,2022-03-24T20:00:00+00:00,3108.31,3111.08
4H,ETH-USDT-SWAP,2022-03-25T00:00:00+00:00,3111.09,3136.51
4H,ETH-USDT-SWAP,2022-03-25T08:00:00+00:00,3129.48,3167.54
4H,ETH-USDT-SWAP,2022-03-25T12:00:00+00:00,3167.54,3121.01
4H,ETH-USDT-SWAP,2022-03-28T00:00:00+00:00,3296.18,3311.19
4H,ETH-USDT-SWAP,2022-03-28T04:00:00+00:00,3311.26,3319.13
4H,ETH-USDT-SWAP,2022-03-28T12:00:00+00:00,3345.48,3357.71
4H,ETH-USDT-SWAP,2022-03-28T16:00:00+00:00,3357.56,3409.14
4H,ETH-USDT-SWAP,2022-03-28T20:00:00+00:00,3409.27,3333.7
4H,ETH-USDT-SWAP,2022-03-29T00:00:00+00:00,3333.68,3370.35
4H,ETH-USDT-SWAP,2022-03-29T12:00:00+00:00,3464.54,3403.58
4H,ETH-USDT-SWAP,2022-03-29T16:00:00+00:00,3403.59,3430.19
4H,ETH-USDT-SWAP,2022-04-01T00:00:00+00:00,3282.54,3249.44
4H,ETH-USDT-SWAP,2022-04-01T16:00:00+00:00,3433.25,3469.54
4H,ETH-USDT-SWAP,2022-04-03T20:00:00+00:00,3486.74,3522.16
4H,ETH-USDT-SWAP,2022-04-04T00:00:00+00:00,3522.17,3489.25
4H,ETH-USDT-SWAP,2022-04-19T04:00:00+00:00,3037.92,3038.46
4H,ETH-USDT-SWAP,2022-04-19T12:00:00+00:00,3041.05,3111.3
4H,ETH-USDT-SWAP,2022-04-20T16:00:00+00:00,3069.2,3068.92
4H,ETH-USDT-SWAP,2022-04-20T20:00:00+00:00,3068.99,3075.42
4H,ETH-USDT-SWAP,2022-04-21T08:00:00+00:00,3100.57,3150.06
4H,ETH-USDT-SWAP,2022-04-21T16:00:00+00:00,3105.64,3026.23
4H,ETH-USDT-SWAP,2022-04-21T20:00:00+00:00,3026.22,2982.6
4H,ETH-USDT-SWAP,2022-04-24T16:00:00+00:00,2944.52,2959.8
4H,ETH-USDT-SWAP,2022-04-25T00:00:00+00:00,2921.11,2873.95
4H,ETH-USDT-SWAP,2022-04-26T16:00:00+00:00,2860.03,2838.9
4H,ETH-USDT-SWAP,2022-04-26T20:00:00+00:00,2838.72,2809.35
4H,ETH-USDT-SWAP,2022-04-27T16:00:00+00:00,2866.39,2852.25
4H,ETH-USDT-SWAP,2022-04-28T04:00:00+00:00,2883.44,2900.07
4H,ETH-USDT-SWAP,2022-04-28T16:00:00+00:00,2890.75,2948.17
4H,ETH-USDT-SWAP,2022-04-29T00:00:00+00:00,2936.05,2926.13
4H,ETH-USDT-SWAP,2022-04-29T08:00:00+00:00,2925.62,2842.82
4H,ETH-USDT-SWAP,2022-04-29T16:00:00+00:00,2856.67,2793.36
4H,ETH-USDT-SWAP,2022-04-30T20:00:00+00:00,2807.32,2727.35
4H,ETH-USDT-SWAP,2022-05-02T00:00:00+00:00,2824.55,2840.32
4H,ETH-USDT-SWAP,2022-05-04T16:00:00+00:00,2843.48,2954.62
4H,ETH-USDT-SWAP,2022-05-05T12:00:00+00:00,2927.0,2741.87
4H,ETH-USDT-SWAP,2022-05-05T16:00:00+00:00,2741.87,2727.13
4H,ETH-USDT-SWAP,2022-05-05T20:00:00+00:00,2727.53,2747.25
4H,ETH-USDT-SWAP,2022-05-06T12:00:00+00:00,2675.41,2688.49
4H,ETH-USDT-SWAP,2022-05-07T04:00:00+00:00,2669.74,2672.15
4H,ETH-USDT-SWAP,2022-05-07T20:00:00+00:00,2683.54,2637.18
4H,ETH-USDT-SWAP,2022-05-08T00:00:00+00:00,2637.18,2546.61
4H,ETH-USDT-SWAP,2022-05-08T12:00:00+00:00,2567.94,2517.01
4H,ETH-USDT-SWAP,2022-05-09T00:00:00+00:00,2520.41,2458.0
4H,ETH-USDT-SWAP,2022-05-09T08:00:00+00:00,2448.08,2405.96
4H,ETH-USDT-SWAP,2022-05-09T16:00:00+00:00,2382.35,2271.54
4H,ETH-USDT-SWAP,2022-05-12T00:00:00+00:00,2083.8,1968.35
4H,ETH-USDT-SWAP,2022-05-12T04:00:00+00:00,1968.25,1913.55
4H,ETH-USDT-SWAP,2022-05-12T08:00:00+00:00,1913.55,1950.07
4H,ETH-USDT-SWAP,2022-05-16T00:00:00+00:00,2144.72,2077.16
4H,ETH-USDT-SWAP,2022-05-23T00:00:00+00:00,2043.45,2030.89
4H,ETH-USDT-SWAP,2022-05-26T08:00:00+00:00,1926.61,1816.41
4H,ETH-USDT-SWAP,2022-05-30T00:00:00+00:00,1813.35,1879.34
4H,ETH-USDT-SWAP,2022-06-01T12:00:00+00:00,1939.06,1881.49
4H,ETH-USDT-SWAP,2022-06-01T16:00:00+00:00,1881.42,1821.68
4H,ETH-USDT-SWAP,2022-06-06T00:00:00+00:00,1806.7,1877.64
4H,ETH-USDT-SWAP,2022-06-08T00:00:00+00:00,1813.49,1779.58
4H,ETH-USDT-SWAP,2022-06-08T04:00:00+00:00,1779.8,1805.92
4H,ETH-USDT-SWAP,2022-06-10T16:00:00+00:00,1727.14,1668.67
4H,ETH-USDT-SWAP,2022-06-10T20:00:00+00:00,1668.68,1662.94
4H,ETH-USDT-SWAP,2022-06-11T00:00:00+00:00,1662.94,1669.68
4H,ETH-USDT-SWAP,2022-06-11T04:00:00+00:00,1669.79,1667.48
4H,ETH-USDT-SWAP,2022-06-11T08:00:00+00:00,1667.47,1575.7
4H,ETH-USDT-SWAP,2022-06-11T12:00:00+00:00,1575.7,1517.0
4H,ETH-USDT-SWAP,2022-06-13T00:00:00+00:00,1435.25,1351.14
4H,ETH-USDT-SWAP,2022-06-14T00:00:00+00:00,1209.77,1173.12
4H,ETH-USDT-SWAP,2022-06-18T08:00:00+00:00,1003.38,1004.8
4H,ETH-USDT-SWAP,2022-06-18T20:00:00+00:00,914.69,994.68
4H,ETH-USDT-SWAP,2022-06-26T00:00:00+00:00,1241.99,1233.25
4H,ETH-USDT-SWAP,2022-06-26T08:00:00+00:00,1238.22,1269.18
4H,ETH-USDT-SWAP,2022-06-27T12:00:00+00:00,1220.2,1187.54
4H,ETH-USDT-SWAP,2022-06-28T20:00:00+00:00,1156.79,1144.46
4H,ETH-USDT-SWAP,2022-06-29T08:00:00+00:00,1130.57,1118.18
4H,ETH-USDT-SWAP,2022-06-29T12:00:00+00:00,1118.2,1114.47
4H,ETH-USDT-SWAP,2022-06-29T16:00:00+00:00,1114.37,1118.23
4H,ETH-USDT-SWAP,2022-06-29T20:00:00+00:00,1118.23,1099.99
4H,ETH-USDT-SWAP,2022-06-30T04:00:00+00:00,1093.62,1057.78
4H,ETH-USDT-SWAP,2022-06-30T08:00:00+00:00,1057.51,1018.43
4H,ETH-USDT-SWAP,2022-06-30T16:00:00+00:00,1031.73,1020.78
4H,ETH-USDT-SWAP,2022-07-06T16:00:00+00:00,1133.24,1153.22
4H,ETH-USDT-SWAP,2022-07-06T20:00:00+00:00,1153.22,1186.29
4H,ETH-USDT-SWAP,2022-07-07T08:00:00+00:00,1176.7,1185.73
4H,ETH-USDT-SWAP,2022-07-07T16:00:00+00:00,1219.91,1247.78
4H,ETH-USDT-SWAP,2022-07-12T08:00:00+00:00,1069.08,1065.67
4H,ETH-USDT-SWAP,2022-07-12T12:00:00+00:00,1065.77,1076.11
4H,ETH-USDT-SWAP,2022-07-15T12:00:00+00:00,1211.04,1222.24
4H,ETH-USDT-SWAP,2022-07-15T16:00:00+00:00,1222.22,1266.18
4H,ETH-USDT-SWAP,2022-07-15T20:00:00+00:00,1266.26,1231.35
4H,ETH-USDT-SWAP,2022-07-16T16:00:00+00:00,1274.42,1336.38
4H,ETH-USDT-SWAP,2022-07-18T00:00:00+00:00,1338.64,1406.46
4H,ETH-USDT-SWAP,2022-07-22T12:00:00+00:00,1638.42,1574.88
4H,ETH-USDT-SWAP,2022-07-22T16:00:00+00:00,1574.89,1526.57
4H,ETH-USDT-SWAP,2022-07-25T00:00:00+00:00,1597.89,1511.88
4H,ETH-USDT-SWAP,2022-07-26T12:00:00+00:00,1406.44,1368.87
