ts,cash,margin_used,unrealized_pnl,equity,open_positions
2026-09-23T17:15:00+00:00,8817.516619,1097.773169,72.54502268,9987.834811,1
2026-09-23T17:30:00+00:00,8817.516619,1097.773169,70.63545039,9985.925239,1
2026-09-23T17:45:00+00:00,8817.516619,1097.773169,72.75719738,9988.046986,1
2026-09-23T18:00:00+00:00,8817.516619,1097.773169,83.25984498,9998.549633,1
2026-09-23T18:15:00+00:00,8817.516619,1097.773169,85.59376667,10000.88355,1
2026-09-23T18:30:00+00:00,8817.516619,1097.773169,83.25984498,9998.549633,1
2026-09-23T18:45:00+00:00,8817.516619,1097.773169,82.30505884,9997.594847,1
2026-09-23T19:00:00+00:00,8817.516619,1097.773169,81.03201064,9996.321799,1
2026-09-23T19:15:00+00:00,8817.516619,1097.773169,69.04414014,9984.333928,1
2026-09-23T19:30:00+00:00,8817.516619,1097.773169,72.12067328,9987.410461,1
2026-09-23T19:45:00+00:00,8817.516619,1097.773169,75.40938112,9990.699169,1
2026-09-23T20:00:00+00:00,8817.516619,1097.773169,74.98503172,9990.27482,1
2026-09-23T20:15:00+00:00,8817.516619,1097.773169,74.87894437,9990.168733,1
2026-09-23T20:30:00+00:00,8817.516619,1097.773169,69.36240219,9984.65219,1
2026-09-23T20:45:00+00:00,8817.516619,1097.773169,71.27197448,9986.561763,1
2026-09-23T21:00:00+00:00,8817.516619,1097.773169,60.02671543,9975.316504,1
2026-09-23T21:15:00+00:00,8817.516619,1097.773169,54.6162606,9969.906049,1
2026-09-23T21:30:00+00:00,8817.516619,1097.773169,51.11537807,9966.405166,1
2026-09-23T21:45:00+00:00,8817.516619,1097.773169,53.76756181,9969.05735,1
2026-09-23T22:00:00+00:00,8817.516619,1097.773169,46.76579674,9962.055585,1
2026-09-23T22:15:00+00:00,8817.516619,1097.773169,47.93275758,9963.222546,1
2026-09-23T22:30:00+00:00,8817.516619,1097.773169,58.43540519,9973.725193,1
2026-09-23T22:45:00+00:00,8817.516619,1097.773169,59.07192928,9974.361717,1
2026-09-23T23:00:00+00:00,8817.516619,1097.773169,59.60236603,9974.892154,1
2026-09-23T23:15:00+00:00,8817.516619,1097.773169,53.97973651,9969.269525,1
2026-09-23T23:30:00+00:00,8817.516619,1097.773169,64.48238411,9979.772172,1
2026-09-23T23:45:00+00:00,8817.516619,1097.773169,64.16412206,9979.45391,1
2026-09-24T00:00:00+00:00,8817.568305,1097.773169,69.46848954,9984.809963,1
2026-09-24T00:15:00+00:00,8817.568305,1097.773169,69.99892629,9985.3404,1
2026-09-24T00:30:00+00:00,8817.568305,1097.773169,68.93805279,9984.279527,1
2026-09-24T00:45:00+00:00,8817.568305,1097.773169,76.47025461,9991.811729,1
2026-09-24T01:00:00+00:00,8817.568305,1097.773169,78.69808895,9994.039563,1
2026-09-24T01:15:00+00:00,8817.568305,1097.773169,79.6528751,9994.994349,1
2026-09-24T01:30:00+00:00,8817.568305,1097.773169,79.6528751,9994.994349,1
2026-09-24T01:45:00+00:00,8817.568305,1097.773169,81.24418534,9996.585659,1
2026-09-24T02:00:00+00:00,8817.568305,1097.773169,71.27197448,9986.613448,1
2026-09-24T02:15:00+00:00,8817.568305,1097.773169,67.2406552,9982.582129,1
2026-09-24T02:30:00+00:00,8817.568305,1097.773169,60.45106483,9975.792539,1
2026-09-24T02:45:00+00:00,1518.432546,8392.89661,64.34481665,9975.673973,2
2026-09-24T03:00:00+00:00,1518.432546,8392.89661,66.64702136,9977.976177,2
2026-09-24T03:15:00+00:00,0,9907.824743,77.6458014,9985.470545,3
2026-09-24T03:30:00+00:00,0,9907.824743,78.31902559,9986.143769,3
2026-09-24T03:45:00+00:00,0,9907.824743,82.42374505,9990.248488,3
2026-09-24T04:00:00+00:00,0,9907.824743,84.8874735,9992.712217,3
2026-09-24T04:15:00+00:00,0,9907.824743,78.59161979,9986.416363,3
2026-09-24T04:30:00+00:00,0,9907.824743,70.25638702,9978.08113,3
2026-09-24T04:45:00+00:00,0,9907.824743,57.06709753,9964.891841,3
2026-09-24T05:00:00+00:00,0,9907.824743,30.15583986,9937.980583,3
2026-09-24T05:15:00+00:00,0,9907.824743,38.17729446,9946.002038,3
2026-09-24T05:30:00+00:00,0,9907.824743,43.36259391,9951.187337,3
2026-09-24T05:45:00+00:00,0,9907.824743,43.10923524,9950.933979,3
2026-09-24T06:00:00+00:00,0,9907.824743,29.83533587,9937.660079,3
2026-09-24T06:15:00+00:00,0,9907.824743,41.07611104,9948.900854,3
2026-09-24T06:30:00+00:00,0,9907.824743,46.74216648,9954.56691,3
2026-09-24T06:45:00+00:00,0,9907.824743,47.60384595,9955.428589,3
2026-09-24T07:00:00+00:00,0,9907.824743,43.99687607,9951.821619,3
2026-09-24T07:15:00+00:00,0,9907.824743,36.23550596,9944.060249,3
2026-09-24T07:30:00+00:00,0,9907.824743,32.17598339,9940.000727,3
